Month,Group,Country,Product Name,Size,Total Amount,Total Quantity,Average Price
2024-09-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,"$2,164.42 ",68,$31.83 
2024-09-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,"$1,813.03 ",58,$31.26 
2024-09-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$691.07 ,20,$34.55 
2024-10-01,Europe,France,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-10-01,Europe,France,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-10-01,Europe,France,"Short-Sleeve Classic Jersey, S",S,$107.98 ,2,$53.99 
2024-10-01,Europe,France,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-10-01,Europe,Germany,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-10-01,Europe,Germany,"Short-Sleeve Classic Jersey, S",S,$215.96 ,4,$53.99 
2024-10-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-10-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-10-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, M",M,$269.95 ,5,$53.99 
2024-10-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-10-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$53.99 ,1,$53.99 
2024-10-01,North America,Canada,"Short-Sleeve Classic Jersey, M",M,$161.97 ,3,$53.99 
2024-10-01,North America,Canada,"Short-Sleeve Classic Jersey, S",S,$107.98 ,2,$53.99 
2024-10-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-10-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$377.93 ,7,$53.99 
2024-10-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$377.93 ,7,$53.99 
2024-10-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$269.95 ,5,$53.99 
2024-10-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$377.93 ,7,$53.99 
2024-10-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$161.97 ,3,$53.99 
2024-10-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$215.96 ,4,$53.99 
2024-10-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$215.96 ,4,$53.99 
2024-10-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-11-01,Europe,France,"Short-Sleeve Classic Jersey, L",L,$323.94 ,10,$32.39 
2024-11-01,Europe,France,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-11-01,Europe,France,"Short-Sleeve Classic Jersey, S",S,$53.99 ,1,$53.99 
2024-11-01,Europe,France,"Short-Sleeve Classic Jersey, XL",XL,$313.14 ,9,$34.79 
2024-11-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$356.33 ,11,$32.39 
2024-11-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$53.99 ,1,$53.99 
2024-11-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$183.57 ,5,$36.71 
2024-11-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,"$1,090.60 ",33,$33.05 
2024-11-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,$442.72 ,13,$34.06 
2024-11-01,North America,Canada,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-11-01,North America,Canada,"Short-Sleeve Classic Jersey, S",S,$205.16 ,5,$41.03 
2024-11-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,$518.30 ,16,$32.39 
2024-11-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,"$1,104.23 ",34,$32.48 
2024-11-01,North America,United States,"Short-Sleeve Classic Jersey, M",M,$107.98 ,2,$53.99 
2024-11-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$755.86 ,22,$34.36 
2024-11-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,$961.02 ,29,$33.14 
2024-11-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$183.57 ,5,$36.71 
2024-11-01,Pacific,Australia,"Short-Sleeve Classic Jersey, M",M,$161.97 ,3,$53.99 
2024-11-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$431.92 ,12,$35.99 
2024-11-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,$893.94 ,27,$33.11 
2024-12-01,Europe,France,"Short-Sleeve Classic Jersey, L",L,"$1,088.44 ",35,$31.10 
2024-12-01,Europe,France,"Short-Sleeve Classic Jersey, S",S,$680.27 ,21,$32.39 
2024-12-01,Europe,France,"Short-Sleeve Classic Jersey, XL",XL,$97.18 ,3,$32.39 
2024-12-01,Europe,Germany,"Short-Sleeve Classic Jersey, L",L,$615.49 ,19,$32.39 
2024-12-01,Europe,Germany,"Short-Sleeve Classic Jersey, S",S,$32.39 ,1,$32.39 
2024-12-01,Europe,Germany,"Short-Sleeve Classic Jersey, XL",XL,$485.91 ,15,$32.39 
2024-12-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, L",L,$259.15 ,8,$32.39 
2024-12-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, S",S,$259.15 ,8,$32.39 
2024-12-01,Europe,United Kingdom,"Short-Sleeve Classic Jersey, XL",XL,$680.27 ,21,$32.39 
2024-12-01,North America,Canada,"Short-Sleeve Classic Jersey, L",L,"$1,263.37 ",39,$32.39 
2024-12-01,North America,Canada,"Short-Sleeve Classic Jersey, M",M,$53.99 ,1,$53.99 
2024-12-01,North America,Canada,"Short-Sleeve Classic Jersey, S",S,"$1,058.20 ",32,$33.07 
2024-12-01,North America,Canada,"Short-Sleeve Classic Jersey, XL",XL,"$1,914.22 ",64,$29.91 
2024-12-01,North America,United States,"Short-Sleeve Classic Jersey, L",L,$647.88 ,20,$32.39 
2024-12-01,North America,United States,"Short-Sleeve Classic Jersey, S",S,$658.68 ,19,$34.67 
2024-12-01,North America,United States,"Short-Sleeve Classic Jersey, XL",XL,"$2,569.34 ",80,$32.12 
2024-12-01,Pacific,Australia,"Short-Sleeve Classic Jersey, L",L,$745.06 ,23,$32.39 
2024-12-01,Pacific,Australia,"Short-Sleeve Classic Jersey, S",S,$161.97 ,5,$32.39 
2024-12-01,Pacific,Australia,"Short-Sleeve Classic Jersey, XL",XL,"$1,198.58 ",37,$32.39 
2022-05-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2022-05-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2022-06-01,Europe,France,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2022-06-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, L",L,$99.98 ,2,$49.99 
2022-06-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2022-07-01,Europe,Germany,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2022-07-01,North America,United States,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2022-07-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2022-07-01,Pacific,Australia,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2022-07-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2022-08-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2022-08-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$149.97 ,3,$49.99 
2022-08-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$99.98 ,2,$49.99 
2022-08-01,Pacific,Australia,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2022-09-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2022-09-01,North America,United States,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2022-09-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2022-09-01,Pacific,Australia,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2022-10-01,Europe,France,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2022-10-01,Europe,France,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2022-10-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2022-10-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2022-10-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2022-10-01,North America,United States,"Long-Sleeve Logo Jersey, S",S,$149.97 ,3,$49.99 
2022-10-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$99.98 ,2,$49.99 
2022-10-01,Pacific,Australia,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2022-11-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2022-11-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2022-11-01,North America,United States,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2022-11-01,Pacific,Australia,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2022-11-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$99.98 ,2,$49.99 
2022-12-01,Europe,Germany,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2022-12-01,North America,Canada,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2022-12-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2022-12-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$99.98 ,2,$49.99 
2022-12-01,North America,United States,"Long-Sleeve Logo Jersey, S",S,$99.98 ,2,$49.99 
2022-12-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2022-12-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2022-12-01,Pacific,Australia,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2023-01-01,Europe,Germany,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2023-01-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2023-01-01,North America,Canada,"Long-Sleeve Logo Jersey, L",L,$99.98 ,2,$49.99 
2023-01-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$99.98 ,2,$49.99 
2023-01-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2023-01-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$99.98 ,2,$49.99 
2023-01-01,North America,United States,"Long-Sleeve Logo Jersey, S",S,$199.96 ,4,$49.99 
2023-01-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2023-01-01,Pacific,Australia,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2023-02-01,Europe,Germany,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2023-02-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2023-02-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2023-03-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2023-03-01,Europe,Germany,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2023-03-01,North America,Canada,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2023-03-01,North America,Canada,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2023-03-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2023-03-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$99.98 ,2,$49.99 
2023-03-01,Pacific,Australia,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2023-04-01,North America,Canada,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2023-04-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2023-04-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$149.97 ,3,$49.99 
2023-04-01,North America,United States,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2023-04-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2023-04-01,Pacific,Australia,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2023-05-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2023-05-01,Europe,France,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2023-05-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2023-05-01,North America,Canada,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2023-05-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2023-05-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2023-05-01,North America,United States,"Long-Sleeve Logo Jersey, S",S,$99.98 ,2,$49.99 
2023-05-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2023-05-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2023-06-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$470.16 ,18,$26.12 
2023-06-01,North America,Canada,"Long-Sleeve Logo Jersey, L",L,$179.96 ,6,$29.99 
2023-06-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$299.94 ,10,$29.99 
2023-06-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$89.98 ,3,$29.99 
2023-06-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$867.83 ,31,$27.99 
2023-06-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$179.96 ,6,$29.99 
2023-06-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$149.97 ,5,$29.99 
2023-06-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$319.94 ,10,$31.99 
2023-07-01,Europe,France,"Long-Sleeve Logo Jersey, M",M,$149.97 ,5,$29.99 
2023-07-01,Europe,Germany,"Long-Sleeve Logo Jersey, L",L,$340.97 ,12,$28.41 
2023-07-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, XL",XL,$59.99 ,2,$29.99 
2023-07-01,North America,Canada,"Long-Sleeve Logo Jersey, L",L,$59.99 ,2,$29.99 
2023-07-01,North America,Canada,"Long-Sleeve Logo Jersey, M",M,$239.95 ,8,$29.99 
2023-07-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$239.95 ,8,$29.99 
2023-07-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$397.80 ,14,$28.41 
2023-07-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$179.96 ,6,$29.99 
2023-07-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$209.96 ,7,$29.99 
2023-08-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$340.97 ,12,$28.41 
2023-08-01,Europe,France,"Long-Sleeve Logo Jersey, M",M,$179.96 ,6,$29.99 
2023-08-01,North America,Canada,"Long-Sleeve Logo Jersey, L",L,$149.97 ,5,$29.99 
2023-08-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$312.56 ,11,$28.41 
2023-08-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$397.80 ,14,$28.41 
2023-08-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$803.50 ,28,$28.70 
2023-08-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$299.94 ,10,$29.99 
2023-08-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$239.95 ,8,$29.99 
2023-09-01,Europe,France,"Long-Sleeve Logo Jersey, M",M,$59.99 ,2,$29.99 
2023-09-01,Europe,France,"Long-Sleeve Logo Jersey, XL",XL,$149.97 ,5,$29.99 
2023-09-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$359.93 ,12,$29.99 
2023-09-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$329.93 ,11,$29.99 
2023-09-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$329.93 ,11,$29.99 
2023-09-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$119.98 ,4,$29.99 
2023-09-01,Pacific,Australia,"Long-Sleeve Logo Jersey, M",M,$59.99 ,2,$29.99 
2023-09-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$89.98 ,3,$29.99 
2023-10-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, L",L,$119.98 ,4,$29.99 
2023-10-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$29.99 ,1,$29.99 
2023-10-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$640.91 ,22,$29.13 
2023-10-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$419.92 ,14,$29.99 
2023-10-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$391.80 ,15,$26.12 
2023-10-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$179.96 ,6,$29.99 
2023-11-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$299.94 ,10,$29.99 
2023-11-01,Europe,France,"Long-Sleeve Logo Jersey, M",M,$269.95 ,9,$29.99 
2023-11-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, M",M,$179.96 ,6,$29.99 
2023-11-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$239.95 ,8,$29.99 
2023-11-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$149.97 ,5,$29.99 
2023-11-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$539.89 ,18,$29.99 
2023-11-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$851.16 ,31,$27.46 
2023-11-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$149.97 ,5,$29.99 
2023-12-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$149.97 ,5,$29.99 
2023-12-01,Europe,France,"Long-Sleeve Logo Jersey, M",M,$59.99 ,2,$29.99 
2023-12-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, M",M,$29.99 ,1,$29.99 
2023-12-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,"$1,245.54 ",45,$27.68 
2023-12-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$89.98 ,3,$29.99 
2023-12-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$269.95 ,9,$29.99 
2023-12-01,Pacific,Australia,"Long-Sleeve Logo Jersey, M",M,$312.56 ,11,$28.41 
2024-01-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$29.99 ,1,$29.99 
2024-01-01,Europe,Germany,"Long-Sleeve Logo Jersey, L",L,$550.93 ,19,$29.00 
2024-01-01,Europe,Germany,"Long-Sleeve Logo Jersey, M",M,$89.98 ,3,$29.99 
2024-01-01,North America,Canada,"Long-Sleeve Logo Jersey, L",L,$209.96 ,7,$29.99 
2024-01-01,North America,Canada,"Long-Sleeve Logo Jersey, M",M,$179.96 ,6,$29.99 
2024-01-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$269.95 ,9,$29.99 
2024-01-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$29.99 ,1,$29.99 
2024-01-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$149.97 ,5,$29.99 
2024-01-01,Pacific,Australia,"Long-Sleeve Logo Jersey, M",M,$119.98 ,4,$29.99 
2024-01-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$119.98 ,4,$29.99 
2024-02-01,Europe,Germany,"Long-Sleeve Logo Jersey, L",L,$119.98 ,4,$29.99 
2024-02-01,North America,Canada,"Long-Sleeve Logo Jersey, L",L,$59.99 ,2,$29.99 
2024-02-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$470.16 ,18,$26.12 
2024-02-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$89.98 ,3,$29.99 
2024-02-01,Pacific,Australia,"Long-Sleeve Logo Jersey, M",M,$299.94 ,10,$29.99 
2024-03-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$119.98 ,4,$29.99 
2024-03-01,Europe,France,"Long-Sleeve Logo Jersey, XL",XL,$89.98 ,3,$29.99 
2024-03-01,Europe,Germany,"Long-Sleeve Logo Jersey, M",M,$29.99 ,1,$29.99 
2024-03-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, M",M,$59.99 ,2,$29.99 
2024-03-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$119.98 ,4,$29.99 
2024-03-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$612.50 ,21,$29.17 
2024-03-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$299.94 ,10,$29.99 
2024-03-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$149.97 ,5,$29.99 
2024-03-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$149.97 ,5,$29.99 
2024-03-01,Pacific,Australia,"Long-Sleeve Logo Jersey, M",M,$59.99 ,2,$29.99 
2024-04-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$59.99 ,2,$29.99 
2024-04-01,Europe,France,"Long-Sleeve Logo Jersey, M",M,$340.97 ,12,$28.41 
2024-04-01,Europe,Germany,"Long-Sleeve Logo Jersey, XL",XL,$99.98 ,2,$49.99 
2024-04-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$541.77 ,18,$30.10 
2024-04-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$59.99 ,2,$29.99 
2024-04-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$239.95 ,8,$29.99 
2024-04-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$229.95 ,7,$32.85 
2024-05-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2024-05-01,Europe,France,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2024-05-01,Europe,France,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2024-05-01,Europe,Germany,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2024-05-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2024-05-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2024-05-01,North America,Canada,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2024-05-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$99.98 ,2,$49.99 
2024-05-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2024-05-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2024-05-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2024-05-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2024-06-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2024-06-01,Europe,France,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2024-06-01,Europe,France,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2024-06-01,Europe,France,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2024-06-01,Europe,Germany,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2024-06-01,Europe,Germany,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2024-06-01,Europe,Germany,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2024-06-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
2024-06-01,North America,Canada,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2024-06-01,North America,United States,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2024-06-01,North America,United States,"Long-Sleeve Logo Jersey, M",M,$149.97 ,3,$49.99 
2024-06-01,North America,United States,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2024-06-01,North America,United States,"Long-Sleeve Logo Jersey, XL",XL,$99.98 ,2,$49.99 
2024-06-01,Pacific,Australia,"Long-Sleeve Logo Jersey, L",L,$99.98 ,2,$49.99 
2024-06-01,Pacific,Australia,"Long-Sleeve Logo Jersey, M",M,$299.94 ,6,$49.99 
2024-06-01,Pacific,Australia,"Long-Sleeve Logo Jersey, XL",XL,$99.98 ,2,$49.99 
2024-07-01,Europe,France,"Long-Sleeve Logo Jersey, L",L,$99.98 ,2,$49.99 
2024-07-01,Europe,France,"Long-Sleeve Logo Jersey, M",M,$99.98 ,2,$49.99 
2024-07-01,Europe,France,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2024-07-01,Europe,Germany,"Long-Sleeve Logo Jersey, L",L,$149.97 ,3,$49.99 
2024-07-01,Europe,Germany,"Long-Sleeve Logo Jersey, M",M,$99.98 ,2,$49.99 
2024-07-01,Europe,Germany,"Long-Sleeve Logo Jersey, S",S,$49.99 ,1,$49.99 
2024-07-01,Europe,Germany,"Long-Sleeve Logo Jersey, XL",XL,$49.99 ,1,$49.99 
2024-07-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, L",L,$49.99 ,1,$49.99 
2024-07-01,Europe,United Kingdom,"Long-Sleeve Logo Jersey, M",M,$49.99 ,1,$49.99 
